ID	MOTHER	FATHER
4360	4351	2310
4361	3515	3308
4362	2728	NA
4363	3535	NA
4364	3373	NA
509	NA	NA
4365	2695	2985
4366	128	3274
4367	2977	2601
4368	NA	NA
4369	NA	3308
4370	NA	3489
4371	NA	3017
4372	NA	2628
4373	NA	123
4374	NA	4377
510	NA	NA
4375	NA	NA
4376	NA	NA
4377	NA	2310
4378	2993	3365
4379	2993	3365
4380	2522	3020
4381	3336	3393
4382	3295	3020
4383	3487	4268
4384	3056	3393
511	NA	NA
4385	3135	4202
4386	2852	3365
4387	2441	3757
4388	153	3365
4389	3248	3489
4390	3991	4373
4391	3927	3353
4392	2333	3365
4393	2333	4255
4394	3599	4604
512	NA	NA
4395	3599	4377
4396	2913	NA
4397	2913	3016
4398	3705	4373
4399	3525	2761
4400	2881	4597
4401	2881	3489
4402	3580	4591
4403	4152	139
4404	3475	155
513	NA	NA
4405	2662	139
4406	2983	155
4407	2899	3365
4408	3249	4373
4409	4150	4604
4410	4351	4600
4411	4014	3018
4412	2882	3353
4413	3123	4377
4414	3467	3845
514	NA	NA
4415	3371	4604
4416	4054	4590
4417	4050	3746
4418	2893	3364
4419	2427	139
4420	3516	4597
4421	3271	4177
4422	2856	3358
4423	3492	4377
4424	3805	155
515	NA	NA
4425	2686	139
4426	4097	155
4427	4000	2761
4428	2608	NA
4429	3377	NA
4430	3283	3845
4431	4263	3018
4432	3771	3845
4433	2886	4373
4434	2886	155
516	NA	NA
4435	3269	3489
4436	3269	4177
4437	2751	155
4438	3170	4255
4439	2738	4373
4440	3297	3658
4441	2541	3489
4442	3250	4377
4443	2859	139
4444	2695	3364
517	NA	NA
4445	2960	4598
4446	2960	4598
4447	2392	4376
4448	2392	4376
4449	3478	4373
4450	3347	3393
4451	2758	139
4452	2758	139
4453	3931	4591
4454	2859	139
518	NA	NA
4455	2723	3332
4456	3329	4377
4457	3350	NA
4458	3306	4372
4459	3261	4223
4460	2905	4582
4461	3697	3489
4462	3518	4598
4463	3518	3393
4464	3363	4377
519	NA	NA
4465	3682	4372
4466	NA	4773
4467	NA	4773
4468	3817	4370
4469	2871	4590
4470	4149	4595
4471	3687	3328
4472	3268	3339
4473	3268	2761
4474	3490	4591
520	NA	NA
4475	3708	3018
4476	4350	4604
4477	3780	4604
4478	3611	3018
4479	3158	3658
4480	3808	4598
4481	3750	4373
4482	3520	4375
4483	2925	3365
4484	4212	NA
521	NA	NA
4485	3284	NA
4486	133	NA
4487	133	NA
4488	3585	3365
4489	3315	2700
4490	2682	2761
4491	3302	4566
4492	3302	4566
4493	3256	4237
4494	3794	4375
522	NA	NA
4495	3638	3018
4496	4367	NA
4497	2759	4377
4498	3010	NA
4499	2439	3018
4500	3361	3639
4501	3461	NA
4502	3655	4256
4503	3279	4375
4504	2839	NA
523	NA	NA
4505	3842	4604
4506	3653	2700
4507	3537	NA
4508	3307	NA
4509	2740	3332
4510	3338	3639
4511	3338	4373
4512	3614	4234
4513	3614	NA
4514	2407	4308
524	NA	NA
4515	3312	NA
4516	2294	4598
4517	4216	4579
4518	3245	4591
4519	3354	NA
4520	2979	4566
4521	4233	3489
4522	4302	NA
4523	4114	3365
4524	2316	3343
525	NA	NA
4525	3248	4249
4526	3322	4598
4527	NA	NA
4528	4215	3365
4529	2138	4373
4530	4207	6275
4531	4199	4276
4532	4197	4177
4533	NA	NA
4534	4241	4177
526	NA	NA
4535	4305	NA
4536	3315	4231
4537	4258	4205
4538	4201	4377
4539	4288	3757
4540	NA	NA
4541	4359	3365
4542	4289	4377
4543	4303	NA
4544	4307	4255
125	1365	NA
527	NA	NA
4545	4229	3704
4546	4284	4377
4547	4278	NA
4548	NA	3592
4549	4239	3328
4550	4285	3018
4551	2430	3339
4552	3375	3333
4553	4296	4300
4554	3635	4234
528	NA	NA
4555	2836	3018
4556	3828	3364
4557	2463	4584
4558	4362	3658
4559	3373	3658
4560	3348	4373
4561	3535	4605
4562	4567	NA
4563	2944	3333
4564	2944	155
529	NA	NA
4565	3515	3658
4566	NA	NA
4567	NA	2350
4568	NA	NA
4569	3168	3704
4570	3629	NA
4571	NA	NA
4572	2708	4597
4573	NA	4595
4574	2994	3365
530	NA	NA
4575	NA	4598
4576	NA	4601
4577	NA	4601
4578	NA	2661
4579	NA	3018
4580	NA	NA
4581	NA	NA
4582	NA	143
4583	NA	NA
4584	NA	NA
531	NA	NA
4585	NA	NA
4586	NA	2997
4587	NA	139
4588	NA	NA
4589	NA	NA
4590	NA	NA
4591	NA	2571
4592	NA	2761
4593	NA	2976
4594	NA	NA
532	NA	NA
4595	NA	NA
4596	NA	2754
4597	NA	NA
4598	NA	NA
4599	NA	2221
4600	152	2761
4601	NA	NA
4602	NA	NA
4603	NA	NA
4604	2708	NA
533	NA	NA
4605	NA	2763
4606	NA	2506
4607	4349	4599
4608	2993	NA
4609	2392	4602
4610	3771	4377
4611	2427	4377
4612	2993	4598
4613	3250	4225
4614	3315	3018
534	NA	NA
4615	3315	4597
4616	4014	3489
4617	3338	4368
4618	3518	4426
4619	3518	4251
4620	3635	4766
4621	2913	4255
4622	3614	4218
4623	4263	4377
535	NA	NA
4624	4574	4372
4625	2881	3333
4626	4440	4581
4627	3302	3639
4628	4097	4597
4629	3635	6031
4630	2740	4594
4631	3614	4763
4632	4296	3845
4633	4486	4249
536	NA	NA
4634	2652	4308
4635	2294	139
4636	2758	4205
4637	2738	4576
4638	2522	4497
4639	3475	3603
4640	3329	4281
4641	4289	4599
4642	3687	4600
4643	3653	155
126	NA	2216
537	NA	NA
4644	3750	4593
4645	2899	3603
4646	4411	4218
4647	4239	139
4648	3302	4600
4649	4307	4596
4650	3611	4223
4651	3297	4581
4652	2925	4372
4653	4204	4377
538	NA	NA
4654	3682	4598
4655	2899	4373
4656	4567	NA
4657	4567	4363
4658	4278	4592
4659	4726	NA
4660	3363	3658
4661	3168	4598
4662	4562	4377
539	NA	NA
4663	2695	4606
4664	3363	3658
4665	4207	4257
4666	4288	4597
4667	4290	3658
4668	4150	4773
4669	3535	139
4670	4287	4223
4671	3312	4374
4672	2755	4602
540	NA	NA
4673	4302	4375
4674	3350	4249
4675	4504	NA
4676	NA	4597
4677	3537	4275
4678	2836	4368
4679	2407	4369
4680	2839	4606
541	NA	NA
4681	3784	3358
4682	3320	4297
4683	3738	4602
4684	3738	4255
4685	4284	4372
4686	3245	3343
4687	4514	3339
4688	4215	4240
4689	3377	3020
4690	4258	4373
542	NA	NA
4691	4273	4281
4692	2983	139
4693	2960	4373
4694	3520	3358
4695	2662	4491
4696	4354	3358
4697	2979	4470
4698	NA	4275
4699	112	NA
543	NA	NA
4700	4312	2700
4701	3168	4377
4702	3249	4578
4703	2913	2700
4704	132	3343
4705	4199	4372
4706	4000	NA
4707	3295	4598
4708	3461	4606
544	NA	NA
4709	4359	5425
4710	4729	NA
4711	4350	NA
4712	3817	4577
4713	3056	3393
4714	2912	3364
4715	4285	NA
4716	4212	4758
4717	3705	4276
4718	3705	4373
545	NA	NA
4719	3516	NA
4720	3271	4372
4721	4229	3018
4722	3808	4372
4723	4305	4594
4724	3794	4773
4725	3610	3845
4726	3176	4373
4727	3606	3658
4728	3738	4377
546	NA	NA
4729	3270	NA
4730	2567	NA
4731	2439	NA
4732	4230	NA
4733	4489	NA
4734	4432	NA
4735	4501	NA
4736	4233	NA
4737	4233	NA
4738	NA	NA
127	NA	1962
547	NA	NA
4739	NA	NA
4740	NA	NA
4741	4444	NA
4742	4404	NA
4743	4404	NA
4744	4413	NA
4745	NA	NA
4746	4503	NA
4747	4384	NA
4748	NA	NA
548	NA	NA
4749	4197	NA
4750	NA	NA
4751	4203	NA
4752	NA	NA
4753	4445	NA
4754	4461	NA
4755	4509	NA
4756	NA	NA
4757	4477	NA
4758	NA	NA
549	NA	NA
550	NA	NA
4759	4765	4190
4760	3366	NA
4761	3727	4281
4762	NA	4375
4763	NA	4771
4764	NA	NA
4765	4272	4767
551	NA	NA
4766	NA	4374
4767	NA	3333
4768	NA	4599
4769	4347	3489
4770	NA	2620
4771	3281	3374
4772	NA	NA
4773	NA	NA
4774	NA	NA
4775	1181	NA
552	NA	NA
4776	1115	NA
4777	1181	NA
4778	1709	NA
4779	1182	NA
4780	103	NA
4781	NA	NA
4782	NA	NA
4783	NA	NA
4784	NA	NA
4785	NA	NA
553	NA	NA
4786	NA	NA
4787	NA	NA
4788	NA	NA
4789	NA	NA
4790	NA	NA
4791	NA	NA
4792	NA	NA
4793	NA	NA
4794	NA	NA
4795	NA	NA
554	NA	NA
4796	NA	NA
4797	NA	NA
4798	NA	NA
4799	NA	NA
4800	NA	NA
4801	NA	NA
4802	NA	NA
4803	NA	NA
4804	NA	NA
4805	NA	NA
555	NA	NA
4806	NA	NA
4807	NA	NA
4808	NA	NA
4809	NA	NA
4810	NA	NA
4811	NA	NA
4812	NA	NA
4813	NA	NA
4814	NA	NA
4815	NA	NA
556	NA	NA
4816	NA	NA
4817	NA	NA
4818	NA	NA
4819	NA	NA
4820	NA	NA
4821	NA	NA
4822	NA	NA
4823	NA	NA
4824	NA	NA
4825	NA	NA
128	134	2234
557	NA	NA
4826	NA	NA
4827	NA	NA
4828	NA	NA
4829	NA	NA
4830	NA	NA
4831	NA	NA
4832	NA	NA
4833	NA	NA
4834	NA	NA
4835	NA	NA
558	NA	NA
4836	NA	NA
4837	NA	NA
4838	NA	NA
4839	NA	NA
4840	NA	NA
4841	NA	NA
4842	NA	NA
4843	NA	NA
4844	NA	NA
4845	NA	NA
559	NA	NA
4846	NA	NA
4847	NA	NA
4848	NA	NA
4849	NA	NA
4850	NA	NA
4851	NA	NA
4852	NA	NA
4853	NA	NA
4854	NA	NA
4855	NA	NA
560	NA	NA
4856	NA	NA
4857	NA	NA
4858	NA	NA
4859	NA	NA
4860	NA	NA
4861	NA	NA
4862	NA	NA
4863	NA	NA
4864	NA	NA
4865	NA	NA
561	NA	NA
4866	NA	NA
4867	NA	NA
4868	NA	NA
4869	NA	NA
4870	NA	NA
4871	NA	NA
4872	NA	NA
4873	NA	NA
4874	NA	NA
4875	NA	NA
562	NA	NA
4876	NA	NA
4877	NA	NA
4878	NA	NA
4879	NA	NA
4880	NA	NA
4881	NA	NA
4882	NA	NA
4883	NA	NA
4884	NA	NA
4885	NA	NA
563	NA	NA
4886	NA	NA
4887	NA	NA
4888	NA	NA
4889	NA	NA
4890	NA	NA
4891	NA	NA
4892	NA	NA
4893	NA	NA
4894	NA	NA
4895	NA	NA
564	NA	NA
4896	NA	NA
4897	NA	NA
4898	NA	NA
4899	NA	NA
4900	NA	NA
4901	NA	NA
4902	NA	NA
4903	NA	NA
4904	NA	NA
4905	NA	NA
565	NA	NA
4906	NA	NA
4907	NA	NA
4908	NA	NA
4909	NA	NA
4910	NA	NA
4911	NA	NA
4912	NA	NA
4913	NA	NA
4914	NA	NA
4915	NA	NA
566	NA	NA
4916	NA	NA
4917	NA	NA
4918	NA	NA
4919	NA	NA
4920	NA	NA
4921	NA	NA
4922	NA	NA
4923	NA	NA
4924	NA	NA
4925	NA	NA
129	1341	NA
567	NA	NA
4926	NA	NA
4927	NA	NA
4928	NA	NA
4929	NA	NA
4930	NA	NA
4931	NA	NA
4932	NA	NA
4933	NA	NA
4934	NA	NA
4935	NA	NA
568	NA	NA
4936	NA	NA
4937	NA	NA
4938	NA	NA
4939	NA	NA
4940	NA	NA
4941	NA	NA
4942	NA	NA
4943	NA	NA
4944	NA	NA
4945	NA	NA
569	NA	NA
4946	NA	NA
4947	NA	NA
4948	NA	NA
4949	NA	NA
4950	NA	NA
4951	NA	NA
4952	NA	NA
4953	NA	NA
4954	NA	NA
4955	NA	NA
570	NA	NA
4956	NA	NA
4957	NA	NA
4958	NA	NA
4959	NA	NA
4960	NA	NA
4961	NA	NA
4962	NA	NA
4963	NA	NA
4964	NA	NA
4965	NA	NA
571	NA	NA
4966	NA	NA
4967	NA	NA
4968	NA	NA
4969	NA	NA
4970	NA	NA
4971	NA	NA
4972	NA	NA
4973	NA	NA
4974	NA	NA
4975	NA	NA
572	NA	NA
4976	NA	NA
4977	NA	NA
4978	NA	NA
4979	NA	NA
4980	NA	NA
4981	NA	NA
4982	NA	NA
4983	NA	NA
4984	NA	NA
4985	NA	NA
573	NA	NA
4986	NA	NA
4987	NA	NA
4988	NA	NA
4989	NA	NA
4990	NA	NA
4991	NA	NA
4992	NA	NA
4993	NA	NA
4994	NA	NA
4995	NA	NA
574	NA	NA
4996	NA	NA
4997	NA	NA
4998	NA	NA
4999	NA	NA
5000	NA	NA
5001	NA	NA
5002	NA	NA
5003	NA	NA
5004	NA	NA
5005	NA	NA
575	NA	NA
5006	NA	NA
5007	NA	NA
5008	NA	NA
5009	NA	NA
5010	NA	NA
5011	NA	NA
5012	NA	NA
5013	NA	NA
5014	NA	NA
5015	NA	NA
576	NA	NA
5016	NA	NA
5017	NA	NA
5018	NA	NA
5019	NA	NA
5020	NA	NA
5021	NA	NA
5022	NA	NA
5023	NA	NA
5024	NA	NA
5025	NA	NA
87	NA	NA
577	NA	NA
5026	NA	NA
5027	NA	NA
5028	NA	NA
5029	NA	NA
5030	NA	NA
5031	NA	NA
5032	NA	NA
5033	NA	NA
5034	NA	NA
5035	NA	NA
578	NA	NA
5036	NA	NA
5037	NA	NA
5038	NA	NA
5039	NA	NA
5040	NA	NA
5041	NA	NA
5042	NA	NA
5043	NA	NA
5044	NA	NA
5045	NA	NA
579	NA	NA
5046	NA	NA
5047	NA	NA
5048	NA	NA
5049	NA	NA
5050	NA	NA
5051	NA	NA
5052	NA	NA
5053	NA	NA
5054	NA	NA
5055	NA	NA
580	NA	NA
5056	NA	NA
5057	NA	NA
5058	NA	NA
5059	NA	NA
5060	NA	NA
5061	NA	NA
5062	NA	NA
5063	NA	NA
5064	NA	NA
5065	NA	NA
581	NA	NA
5066	NA	NA
5067	NA	NA
5068	NA	NA
5069	NA	NA
5070	NA	NA
5071	NA	NA
5072	NA	NA
5073	NA	NA
5074	NA	NA
5075	NA	NA
582	NA	NA
5076	NA	NA
5077	NA	NA
5078	NA	NA
5079	NA	NA
5080	NA	NA
5081	NA	NA
5082	3256	3489
5083	2682	4397
5084	3056	4597
5085	3727	3358
583	NA	NA
5086	3618	3333
5087	3248	3018
5088	3249	3746
5089	3705	3365
5090	3705	NA
5091	3784	NA
5092	3927	4373
5093	3580	3333
5094	3283	3489
5095	2859	3639
584	NA	NA
5096	3842	3358
5097	3475	3358
5098	2316	3333
5099	3123	NA
5100	2695	4407
5101	3599	NA
5102	3261	3639
5103	3336	3339
5104	3991	4766
5105	4348	4363
585	NA	NA
5106	2852	4225
5107	3771	139
5108	3771	NA
5109	4305	4243
5110	3635	NA
5111	3805	4177
5112	3297	4485
5113	2758	4377
5114	3250	139
5115	3682	4762
586	NA	NA
5116	4288	4373
5117	4054	4707
5118	3306	4375
5119	3306	3364
5120	4265	3018
5121	3653	3333
5122	3295	NA
5123	3366	4591
5124	3366	NA
5125	3095	NA
130	2053	2434
587	NA	NA
5126	4050	5295
5127	4353	NA
5128	4353	NA
5129	4149	4407
5130	4149	3639
5131	3492	3603
5132	4239	4219
5133	4452	4202
5134	3697	4225
5135	3611	4418
588	NA	NA
5136	4366	3018
5137	3245	4252
5138	3738	4591
5139	3750	4550
5140	4230	4231
5141	3687	139
5142	3708	4587
5143	4347	4579
5144	3371	4590
5145	4358	3332
589	NA	NA
5146	4097	3339
5147	2882	4297
5148	3490	4463
5149	3490	NA
5150	4287	3353
5151	4380	4231
5152	2439	4214
5153	3808	4255
5154	4269	4223
5155	4301	3333
590	NA	NA
5156	2960	3639
5157	4406	4255
5158	3329	3333
5159	3794	4601
5160	2751	3494
5161	4215	3333
5162	3302	3333
5163	3537	3339
5164	2839	5702
5165	2839	NA
591	NA	NA
5166	2759	4255
5167	3338	3603
5168	3655	4598
5169	4461	NA
5170	4201	4225
5171	3638	4591
5172	3467	4591
5173	3780	5368
5174	3629	4234
5175	3828	4407
592	NA	NA
5176	3315	3339
5177	3315	3339
5178	3279	2761
5179	3585	3358
5180	4350	NA
5181	3326	4402
5182	4236	3332
5183	4431	4225
5184	3350	4369
5185	4150	4586
593	NA	NA
5186	4567	4566
5187	4567	4605
5188	3931	NA
5189	3931	NA
5190	153	NA
5191	153	NA
5192	NA	NA
5193	4391	NA
5194	4518	NA
5195	4430	NA
594	NA	NA
5196	4642	NA
5197	4499	NA
5198	3817	NA
5199	3817	NA
5200	2871	NA
5201	NA	NA
5202	4413	NA
5203	4263	NA
5204	4263	NA
5205	4114	NA
595	NA	NA
5206	4404	NA
5207	4465	NA
5208	4440	NA
5209	4510	NA
5210	4304	NA
5211	4304	NA
5212	NA	NA
5213	4229	NA
5214	4212	NA
5215	4423	NA
596	NA	NA
5216	4477	NA
5217	4208	NA
5218	4474	NA
5219	2652	NA
5220	4303	NA
5221	4303	NA
5222	4505	NA
5223	4207	NA
5224	4359	NA
5225	NA	NA
131	129	NA
597	NA	NA
5226	4432	NA
5227	2994	NA
5228	2886	NA
5229	4284	NA
5230	3461	NA
5231	NA	NA
5232	NA	NA
5233	NA	NA
5234	4241	NA
5235	NA	NA
598	NA	NA
5236	4515	NA
5237	NA	NA
5238	130	NA
5239	NA	NA
5240	NA	NA
5241	132	NA
5242	4203	NA
5243	NA	NA
5244	4512	NA
5245	3487	NA
599	NA	NA
5246	3487	NA
5247	3535	NA
5248	4562	NA
5249	4760	NA
5250	3478	NA
5251	3614	4255
5252	4354	3365
5253	4355	3358
5254	4356	NA
600	NA	NA
5255	5263	NA
5256	3049	3639
5257	4296	4218
5258	4513	NA
5259	3610	4375
5260	4362	4249
5261	2979	4190
5262	3373	4772
5263	4352	3328
601	NA	NA
5264	4356	NA
5265	130	159
5266	4449	3353
5267	4167	4373
5268	5340	4235
5269	4272	3489
5270	4441	4280
5271	4501	3639
5272	4455	3339
602	NA	NA
5273	4236	3339
5274	4414	4492
5275	4425	NA
5276	5263	NA
5277	4409	NA
5278	4424	4202
603	NA	NA
5279	4437	NA
5280	4455	3339
5281	4459	NA
5282	4465	NA
5283	4490	4373
5284	4494	4584
5285	4510	NA
5286	4515	NA
5287	2392	NA
604	NA	NA
5288	2437	4377
5289	2406	NA
5290	2439	NA
5291	2441	139
5292	2423	NA
5293	2608	159
5294	2463	NA
5295	2682	4492
5296	2708	NA
605	NA	NA
5297	2759	4377
5298	2723	NA
5299	2751	3603
5300	2686	4581
5301	2714	NA
5302	2977	159
5303	2856	NA
5304	2852	NA
5305	2859	3845
5306	2859	NA
606	NA	NA
5307	2994	NA
5308	2944	4223
5309	2886	4439
5310	3170	NA
5311	3170	NA
5312	3135	4377
5313	3049	4589
132	128	NA
607	NA	NA
5314	3123	NA
5315	3176	3658
5316	3176	NA
5317	3095	3639
5318	3095	NA
5319	2882	NA
5320	3371	4598
5321	3269	4373
5322	3269	4373
5323	3268	NA
608	NA	NA
5324	3336	4771
5325	3366	3339
5326	3270	4372
5327	3361	4600
5328	3361	NA
5329	3283	3393
5330	3283	NA
5331	3377	NA
5332	3354	3358
5333	3354	NA
609	NA	NA
5334	3279	4592
5335	3284	NA
5336	3347	NA
5337	3347	NA
5338	3261	NA
5339	3261	4492
5340	3248	NA
5341	3306	4600
5342	3306	NA
5343	3307	3603
610	NA	NA
5344	3375	NA
5345	3326	4598
5346	3373	3603
5347	3256	4606
5348	3348	NA
5349	3348	4580
5350	3478	4373
5351	3525	139
5352	3580	NA
5353	3585	3639
611	NA	NA
5354	3599	139
5355	3629	NA
5356	3655	NA
5357	3490	4295
5358	3618	4580
5359	3467	4597
5360	3492	3658
5361	3487	NA
5362	3638	NA
612	NA	NA
5363	3727	NA
5364	4149	4600
5365	4149	4600
5366	3780	155
5367	3780	155
5368	3828	4377
5369	3842	4594
5370	3697	3364
5371	3805	4372
5372	3927	4583
613	NA	NA
5373	3931	159
5374	4152	NA
5375	3991	155
5376	4050	155
5377	4054	NA
5378	4063	NA
5379	4114	4596
5380	4166	NA
5381	4167	NA
5382	2714	4582
614	NA	NA
5383	4201	4276
5384	4208	NA
5385	4216	NA
5386	4236	NA
5387	4241	NA
5388	4244	3704
5389	4266	NA
5390	4269	NA
5391	4385	4255
5392	4291	NA
615	NA	NA
5393	4303	3704
5394	4355	NA
5395	4356	NA
5396	4357	4377
5397	NA	3339
5398	2138	4377
5399	130	NA
5400	4347	4591
5401	4348	3328
616	NA	NA
5402	4351	3364
5403	4353	3358
5404	133	NA
5405	133	4177
5406	153	4581
5407	2893	NA
5408	2871	NA
5409	4430	NA
133	NA	102
617	NA	NA
5410	NA	4767
5411	2912	139
5412	NA	NA
5413	NA	NA
5414	NA	NA
5415	3312	4243
5416	NA	NA
5417	NA	NA
618	NA	NA
5418	NA	4376
5419	NA	NA
5420	2836	NA
5421	NA	3658
5422	NA	3757
5423	NA	159
5424	NA	3393
5425	NA	2754
5426	3284	NA
5427	4681	NA
619	NA	NA
5428	3687	4276
5429	4230	4369
5430	4212	3333
5431	3284	3353
5432	3284	3353
5433	4620	NA
5434	3705	4276
5435	3705	4276
5436	5340	4598
5437	3336	3333
620	NA	NA
5438	4236	3353
5439	3492	5143
5440	2695	3353
5441	2695	5101
5442	2871	4374
5443	4241	6250
5444	4241	3353
5445	4207	4276
5446	3805	4202
5447	3927	4369
621	NA	NA
5448	3249	3333
5449	3249	4590
5450	4452	4225
5451	2839	3358
5452	2839	4219
5453	5145	4373
5454	3248	4506
5455	3248	4506
5456	5086	4511
5457	4350	4590
622	NA	NA
5458	4350	4252
5459	4562	NA
5460	5273	3353
5461	4114	3333
5462	5102	5424
5463	3478	4225
5464	3478	4225
5465	3580	6044
5466	4430	5687
5467	3842	4225
623	NA	NA
5468	4149	4276
5469	4149	4225
5470	4359	NA
5471	4441	4598
5472	3326	5697
5473	4512	4607
5474	2652	4219
5475	4054	4428
5476	4305	4463
5477	4406	4388
624	NA	NA
5478	4406	4598
5479	4097	4219
5480	3784	NA
5481	5660	4599
5482	4304	4388
5483	5146	4219
5484	2859	4428
5485	2859	4363
5486	4215	3333
5487	4501	3333
625	NA	NA
5488	3261	4598
5489	3635	4373
5490	4455	4177
5491	3123	4202
5492	3123	4276
5493	5159	3353
5494	4404	4225
5495	4287	4594
5496	4287	4594
5497	4465	3333
626	NA	NA
5498	4440	4225
5499	3366	3333
5500	3366	5132
5501	3297	5425
5502	3297	4758
5503	3931	6039
5504	2886	4202
5505	5129	4177
5506	4505	4598
5507	4423	3353
134	1181	NA
627	NA	NA
5508	3315	4177
5509	3302	4219
5510	5176	4219
5511	3350	4202
5512	4203	3358
5513	3312	3353
5514	5089	4485
5515	3490	4369
5516	3283	4369
5517	4677	3353
628	NA	NA
5518	3537	5134
5519	4354	4276
5520	4354	4276
5521	3780	4511
5522	3780	4225
5523	4461	3353
5524	4461	5416
5525	3808	5112
5526	2759	4219
5527	4574	4511
629	NA	NA
5528	3611	5672
5529	2960	4373
5530	2960	4225
5531	4239	4767
5532	5167	4252
5533	4431	5123
5534	2836	4594
5535	3338	4276
5536	3338	4276
5537	4269	3333
630	NA	NA
5538	4269	4225
5539	2439	4767
5540	3727	4202
5541	3727	3333
5542	3606	5424
5543	5110	4506
5544	3817	5672
5545	3817	5106
5546	4518	4225
5547	4674	5425
631	NA	NA
5548	5163	4300
5549	2979	4594
5550	3828	4363
5551	2751	5084
5552	3056	5171
5553	3245	5134
5554	2852	6043
5555	2852	6043
5556	4303	5416
5557	4366	3353
632	NA	NA
5558	4348	NA
5559	3750	3358
5560	4272	4373
5561	5251	5424
5562	5133	5296
5563	4513	4225
5564	4642	4246
5565	3270	5416
5566	5147	4607
5567	4449	5416
633	NA	NA
5568	3708	4511
5569	4358	4225
5570	4380	4506
5571	3610	4219
5572	3371	4252
5573	5104	NA
5574	5172	4177
5575	5178	NA
5576	5119	5326
5577	3580	6044
634	NA	NA
5578	NA	4388
5579	NA	5179
5580	5107	5400
5581	3638	NA
5582	3535	4369
5583	5266	5687
5584	132	4252
5585	3327	5416
5586	3738	4373
5587	3738	NA
635	NA	NA
5588	4301	3333
5589	4301	NA
5590	5148	3358
5591	5136	4225
5592	5130	5113
5593	5641	5143
5594	3599	NA
5595	5265	4276
5596	130	4177
636	NA	NA
5597	130	NA
5598	4208	4373
5599	4150	NA
5600	3618	4511
5601	2682	3333
5602	4444	4363
5603	3771	3333
5604	5293	4252
5605	4291	NA
5606	4567	NA
135	1182	NA
637	NA	NA
5607	4353	NA
5608	4265	NA
5609	3535	NA
5610	3256	5400
5611	3682	4769
5612	4477	6043
5613	4216	4369
5614	3295	6041
5615	4201	NA
5616	4517	4388
638	NA	NA
5617	4515	NA
5618	4671	4281
5619	4288	NA
5620	4288	NA
5621	4422	NA
5622	3794	4369
5623	3697	NA
5624	4290	4506
5625	4290	4506
5626	4050	4767
639	NA	NA
5627	4422	NA
5628	3250	4767
5629	3585	4388
5630	4391	4177
5631	4361	6031
5632	2912	4598
5633	2882	3333
5634	3095	NA
5635	5174	NA
640	NA	NA
5636	3467	NA
5637	3991	4225
5638	3320	5424
5639	NA	NA
5640	3614	5425
5641	4367	4177
5642	4499	4225
5643	4760	4388
5644	4352	NA
5645	NA	NA
641	NA	NA
5646	NA	NA
5647	4352	4597
5648	5259	4463
5649	5813	3353
642	NA	NA
5650	3475	3333
5651	5272	4369
5652	5661	4607
643	NA	NA
5653	4284	4225
5654	3329	3353
5655	7280	6031
5656	4355	NA
5657	5264	5184
5658	5263	NA
5659	4356	6042
5660	2437	3494
644	NA	NA
5661	3049	3333
5662	3049	NA
5663	3306	4398
5664	NA	5164
645	NA	NA
5665	NA	NA
5666	5156	3333
5667	NA	6041
5668	NA	4495
5669	NA	4582
5670	NA	4363
5671	NA	5425
5672	NA	NA
5673	NA	4382
646	NA	NA
5674	NA	4219
5675	NA	NA
5676	4347	4225
5677	NA	NA
5678	NA	4767
5679	NA	NA
5680	NA	2976
5681	NA	NA
5682	NA	NA
136	115	2229
647	NA	NA
5683	NA	NA
5684	NA	5175
5685	NA	4767
5686	NA	NA
5687	NA	4177
5688	NA	NA
5689	NA	6044
5690	NA	4758
5691	NA	4598
5692	NA	NA
648	NA	NA
5693	NA	4599
5694	NA	NA
5695	NA	4599
5696	NA	NA
5697	7042	4603
5698	NA	NA
5699	NA	NA
5700	NA	NA
5701	NA	NA
649	NA	NA
5702	NA	NA
5703	3281	4202
5704	NA	4773
5705	5268	5135
5706	4203	4225
5707	5104	5270
5708	3931	4369
5709	3931	4369
5710	3687	5679
5711	5089	5416
650	NA	NA
5712	5129	4369
5713	3338	4225
5714	3338	3333
5715	130	NA
5716	2439	4511
5717	3618	4225
5718	3322	4219
5719	5429	4202
5720	5459	4388
5721	5126	5679
651	NA	NA
5722	5436	4369
5723	4230	3333
5724	3771	4225
5725	4150	4594
5726	5178	4373
5727	4212	4388
5728	5127	4246
5729	5176	4219
5730	3535	3333
5731	3248	4276
652	NA	NA
5732	2695	3333
5733	4114	5131
5734	5340	4590
5735	5268	5692
5736	4305	5096
5737	4208	5679
5738	3049	5692
5739	5550	4511
5740	4380	5424
5741	4430	5679
653	NA	NA
5742	3705	4225
5743	3705	4225
5744	4236	NA
5745	5102	4202
5746	4441	3358
5747	4441	NA
5748	4441	3358
5749	5115	NA
5750	4452	4219
5751	3927	NA
654	502	NA
5752	5604	4373
5753	5272	4252
5754	4391	4511
5755	3780	4758
5756	3780	4511
5757	4353	3353
5758	4353	3353
5759	5145	5679
5760	5256	4590
5761	5153	5473
655	NA	NA
5762	5170	4590
5763	4265	NA
5764	5099	5135
5765	2852	5413
5766	2852	4369
5767	3250	4219
5768	3250	4225
5769	5458	5673
5770	5464	NA
5771	2859	5154
656	NA	NA
5772	2859	4373
5773	NA	6277
5774	NA	5428
5775	NA	6279
5776	4050	5131
5777	4050	4758
